id,customer,ordered_at,store_id,subtotal,tax_paid,order_total
ba9f6b8a-e7b5-4bdc-a012-6e4f52b6f5d8,50faffc3-39ca-4f37-9746-02a0f3999895,2017-02-28T15:28:00,a9128331-08d7-41a2-b615-21283eee21cf,1600,96,1696
fcb46a4d-0496-422f-8915-019d4cdbd2f9,51f0fc04-ddf9-4fc3-8f5a-7045b62ebddc,2017-02-28T12:01:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
08008d87-40b5-4ba9-925d-ae75241cb90a,2deb586e-4582-4ac5-bd67-321d5a2a6011,2017-02-28T07:51:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
a5e06861-3bd4-41d8-8b86-9498962365ee,32cdffe8-461f-472f-9c1f-a1230bbc4025,2017-02-28T19:30:00,a9128331-08d7-41a2-b615-21283eee21cf,1000,60,1060
cc8fc644-20aa-45ac-89ec-de937095f24c,17fe13d4-33a0-48b8-96a5-8dc089145f1d,2017-02-28T08:38:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
22a2b48d-c48a-4395-948d-38bed5949542,6f7a2fc9-da07-494e-8f70-50000ae5f65a,2017-02-28T07:36:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
7a61b974-b522-498d-94b9-f0d2a6286e65,bbb7e509-cfce-4fe4-aa37-742ea662c974,2017-02-28T11:42:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
38a02747-c5a6-44d9-9609-4cc132f790ad,0d5e6d5c-954c-4bca-8d1a-fa197b913f58,2017-02-28T09:16:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
15bf8905-bfcd-437c-afd6-bd7359476c71,755f8091-aaa7-4a06-808d-71c845def4bc,2017-02-28T11:24:00,a9128331-08d7-41a2-b615-21283eee21cf,500,30,530
7644563f-c06a-4436-a016-43533cf4ab3a,8fd2d195-2ebe-4f39-b141-a513fe511841,2017-02-28T16:08:00,a9128331-08d7-41a2-b615-21283eee21cf,700,42,742
92ac892e-9d1f-41c6-ae1a-d43e0e23d2a7,b253e66b-023e-4924-9330-9348a83998f6,2017-02-28T08:17:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
5e72e06f-3a82-4c62-8f01-0b4a82605e9c,ba5a59fd-850b-4169-b121-a008bd17bcf5,2017-02-28T13:52:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
b34e9ece-fa79-48f0-992f-d347e0c468a0,b4d46686-9a85-4985-ac32-766d6b609e9c,2017-02-28T07:45:00,a9128331-08d7-41a2-b615-21283eee21cf,400,24,424
3de23c0e-4fdc-4fe8-9877-71d413980c1e,85b9c820-83a1-4e81-9bc2-7617b2168c83,2017-02-28T08:31:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
bf3f35cf-125b-47f4-8395-dcd425e4c04b,03cd4652-8d3d-4bc4-9190-01d4159f65bf,2017-02-28T11:02:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
13a49f27-1729-493d-b497-e19b0e2f20e9,106b74e6-847f-4708-8292-18153f6b8eaa,2017-02-28T07:38:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
9890483f-1293-4958-b22e-70624b5f5462,156a7609-8874-4a3c-814e-3e1d226500c0,2017-02-28T16:42:00,a9128331-08d7-41a2-b615-21283eee21cf,500,30,530
e41762e4-be23-4bd4-9b3c-633e4652db07,08e7fb6b-f5ac-4ab6-a058-c34615e6743e,2017-02-28T17:05:00,a9128331-08d7-41a2-b615-21283eee21cf,1700,102,1802
ec0c6357-f4b8-463d-9e4a-682963a977c8,53ee7d44-519f-4330-98e7-02ae0c8cc8eb,2017-02-28T13:29:00,a9128331-08d7-41a2-b615-21283eee21cf,1200,72,1272
bda9b256-f87a-4fa8-92df-0c28d1db0498,3f48291d-398f-4d0c-b46b-09e80f413b2a,2017-02-28T17:26:00,a9128331-08d7-41a2-b615-21283eee21cf,1700,102,1802
a84e1aa1-7a30-4158-827b-32b898914e50,9eab3178-b7e9-46e2-a837-ac3fe737429a,2017-02-28T08:13:00,a9128331-08d7-41a2-b615-21283eee21cf,400,24,424
a81cd5e4-0c19-4acb-9681-fedf8a999af0,80ae4d74-44e5-4362-821b-64be94fea66c,2017-02-28T10:56:00,a9128331-08d7-41a2-b615-21283eee21cf,400,24,424
17a61e63-3deb-4c5d-90ac-1d7f8fee550b,2605d972-ff2c-4b2e-8e43-829dba00a1cc,2017-02-28T12:02:00,a9128331-08d7-41a2-b615-21283eee21cf,500,30,530
48f1ab33-9b20-4e72-acc7-619eb3aa34f0,6a8daefa-88bd-434d-aa37-67d0202fe415,2017-02-28T13:24:00,a9128331-08d7-41a2-b615-21283eee21cf,1700,102,1802
88e9e5ed-a383-425f-b4cd-49c1daadd0c3,67485a19-b3fe-48fc-90d1-3e9b3c72beb5,2017-02-28T08:23:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
212a4ce5-75e7-40a1-9aed-a1491372cef9,7514340a-0e36-4234-90c6-bf1b7f273ba6,2017-02-28T08:13:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
c0a3bb44-7d63-4e91-898d-c807121a1cd5,68840dae-413b-4092-ae0f-f613112b68ab,2017-02-28T13:00:00,a9128331-08d7-41a2-b615-21283eee21cf,400,24,424
c3ee8ded-9e1b-4bd7-b0e3-1312fd488d0c,e8a56dd2-0854-43bb-9adc-2d0e242be486,2017-02-28T07:02:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
8d2691b6-4d19-40d5-89b5-315513d98d1b,f6b1d5bc-06aa-4224-9fc0-f12bf4f26682,2017-02-28T07:56:00,a9128331-08d7-41a2-b615-21283eee21cf,400,24,424
25ca4e6f-4cc2-4624-b1cf-47bb2c578591,a7129f41-859b-447d-b3cd-56ff47cd3ed3,2017-02-28T13:21:00,a9128331-08d7-41a2-b615-21283eee21cf,1700,102,1802
29075f2c-fd97-4761-bb26-3ff0721e7fa8,473d7c15-4c0e-47da-bffc-7d224127e2b6,2017-02-28T13:48:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
fef15841-f712-4f80-befd-e2b11f643a02,8b650022-e89a-4539-a8da-b259b29daa0e,2017-02-28T08:04:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
d912ebe6-f423-4725-afc4-0d1e50dbb671,69e3fb59-6f05-4b8a-b283-989481eb46f0,2017-02-28T07:51:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
4e7794f5-3ab4-4151-bdc7-bccbb1d87d65,6546df49-45ca-48a4-8574-6eb7892b5369,2017-02-28T07:53:00,a9128331-08d7-41a2-b615-21283eee21cf,500,30,530
1f97f553-0043-40d1-931b-fdf8097efd2e,7b9dd9df-d95e-446b-9ed5-de52dc14381d,2017-02-28T17:11:00,a9128331-08d7-41a2-b615-21283eee21cf,1300,78,1378
58d673af-cfd2-41a0-aed8-528f91e9f4c7,f13e1850-1d41-48cc-92fd-331d4ae3e3f6,2017-02-28T07:42:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
3c33d2f3-ad86-4060-bba4-ea71f1a01b20,51f4a91f-1a36-482f-9a2b-395fe997deb5,2017-02-28T14:27:00,a9128331-08d7-41a2-b615-21283eee21cf,1700,102,1802
83eb1c2a-1ce8-49b0-a1e4-fe132b9e6d83,675dc99c-baa7-49de-b3ba-fc39f63f83f7,2017-02-28T17:03:00,a9128331-08d7-41a2-b615-21283eee21cf,500,30,530
e03e4406-8db3-4373-84ed-f7adf8120517,1f1106d3-642c-46a6-9b81-d870884ec340,2017-02-28T07:21:00,a9128331-08d7-41a2-b615-21283eee21cf,400,24,424
8f42aee1-af89-4d0a-b9ec-c18c92c1735a,59c9cdb0-c68f-47f5-944e-dbf40922ae0f,2017-02-28T14:40:00,a9128331-08d7-41a2-b615-21283eee21cf,1500,89,1589
7d3007f5-9d19-4ea7-afcb-9caf0d8c8566,a4d36f8a-d471-468a-9dfa-193a13dcfca1,2017-02-28T08:15:00,a9128331-08d7-41a2-b615-21283eee21cf,500,30,530
e4ca8828-abf3-4e28-895e-61f79569156d,7b9e158d-b79a-46f8-ae1a-95f972799e05,2017-02-28T11:39:00,a9128331-08d7-41a2-b615-21283eee21cf,4100,246,4346
4324688a-85e6-4d51-be78-6f91bf4bedac,49839999-faed-43e7-8de0-e7c1d4bb51e4,2017-02-28T08:59:00,a9128331-08d7-41a2-b615-21283eee21cf,700,42,742
e5e2486a-5bee-4d11-84ec-69ca8ee2b9b0,f39b956c-f799-431e-960b-df911f90c865,2017-02-28T15:21:00,a9128331-08d7-41a2-b615-21283eee21cf,1800,108,1908
03c80ca0-7a3c-4453-b91e-4efe006dd37a,259ee5c2-ddde-4195-a61f-05bc049dde93,2017-02-28T07:44:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
c394f601-894f-455f-bbf9-d4c5aebedc97,6ce4e60c-a319-4de3-8def-3500f6cb8b6e,2017-02-28T07:37:00,a9128331-08d7-41a2-b615-21283eee21cf,700,42,742
f5890d7d-d61a-4edc-8ac2-b00d50fb658d,78550938-1950-4b66-b939-78f075113e32,2017-02-28T07:51:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
be0cbea5-8119-4bf5-a85b-241d9c41839f,71a1679e-1142-49b1-af4f-b34cb778a091,2017-02-28T08:24:00,a9128331-08d7-41a2-b615-21283eee21cf,700,42,742
857faf85-ce19-4db5-8d95-88b240f947cb,f490fd55-45bb-4907-80bb-62439bc1312d,2017-02-28T07:00:00,a9128331-08d7-41a2-b615-21283eee21cf,700,42,742
a230a0d3-e1f5-4cb5-b3d2-be3ed9374fea,6856af2f-9309-4953-9d47-3775e6d48de6,2017-02-28T07:34:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
9e657671-4201-48f5-940f-90b3eca18a3d,638d2072-ab6c-48f7-af82-fbb970e33886,2017-02-28T07:17:00,a9128331-08d7-41a2-b615-21283eee21cf,500,30,530
5f7534c0-3501-4b3c-a567-9e8c0e278bab,56972926-522f-43da-96b1-f3adf575eb23,2017-02-28T15:17:00,a9128331-08d7-41a2-b615-21283eee21cf,700,42,742
000ebe53-72b9-4ad1-bce5-b9a092111d06,bae4710d-8eaa-4449-a475-c76b52cbec65,2017-02-28T07:00:00,a9128331-08d7-41a2-b615-21283eee21cf,1000,60,1060
ab9e54ea-dfc5-4a73-beb4-3e3c02d03166,17472f3f-a294-4888-bcad-6dc5202e407c,2017-02-28T16:20:00,a9128331-08d7-41a2-b615-21283eee21cf,400,24,424
d9b9df61-8ae0-49e0-aeb2-bb85715594ee,977dcba9-5655-4f4c-ad69-c99d756324c7,2017-02-28T14:36:00,a9128331-08d7-41a2-b615-21283eee21cf,400,24,424
37bc75f0-248e-48b9-891d-0999012a2660,06812f31-5646-442e-8819-d6f647b960b4,2017-02-28T07:20:00,a9128331-08d7-41a2-b615-21283eee21cf,500,30,530
a64a56cd-b1e8-4baa-8171-a35a66467415,87b47812-a1cb-40ea-8379-175be2a99fd9,2017-02-28T11:05:00,a9128331-08d7-41a2-b615-21283eee21cf,700,42,742
9e0d1a18-06dd-4820-8648-a557d2c3ee96,5f4b09eb-d3c0-4930-b340-13cd7465ebf6,2017-02-28T07:58:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
6b498c3a-a00d-45a8-a9db-f1b6a96ada0f,0f3dab1d-29c9-4ebd-a59f-a0f485467391,2017-02-28T17:32:00,a9128331-08d7-41a2-b615-21283eee21cf,1600,96,1696
5a5debb8-8f1d-4b5d-8707-5355ba2399a4,4d0dfa38-62ff-495f-9168-32443029c4af,2017-02-28T11:13:00,a9128331-08d7-41a2-b615-21283eee21cf,1600,96,1696
193da537-3100-498f-be3a-ffed782523ff,7c5ce774-5b71-4436-83aa-024aa24afa79,2017-02-28T14:56:00,a9128331-08d7-41a2-b615-21283eee21cf,500,30,530
7a77e0a6-4dd4-45a4-8109-a0223bd61e49,20fb7ccc-bd94-4b19-8b04-d3a74bc4ebe2,2017-02-28T08:01:00,a9128331-08d7-41a2-b615-21283eee21cf,500,30,530
9f123689-dd43-40fd-b249-e62b58e72a93,5b9b0b48-fa72-4188-828e-8e0f51203eeb,2017-02-28T12:32:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
3824b6a3-999b-42c9-8c66-37a5452fa2ae,0d0a0a58-9f83-4f4a-97a0-fba6510cfa6a,2017-02-28T13:14:00,a9128331-08d7-41a2-b615-21283eee21cf,1000,60,1060
380d48eb-3e84-4f4a-8e60-33471b535b98,8c3c6366-d573-4a06-bd7c-c36ef7f99409,2017-02-28T08:04:00,a9128331-08d7-41a2-b615-21283eee21cf,400,24,424
b3567b18-bafb-4d24-a9f2-c44cf3791522,181edd8a-b2ef-4d0d-942c-33945571fe7a,2017-02-28T17:01:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
1e36e8aa-a6dc-490d-b20c-00baca8d7092,4cf28ac3-f0f7-4b45-aebd-8d496b50f755,2017-02-28T08:34:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
aa3c2d3c-71d8-4ec8-ba98-70602670cbe8,deea838b-c480-4570-9c15-a08132d008cc,2017-02-28T17:09:00,a9128331-08d7-41a2-b615-21283eee21cf,400,24,424
d5e7d1d0-29f5-41d5-ae55-3121fe6a7299,38716836-003d-4131-a543-c7841fe33fdc,2017-02-28T10:00:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
c0e0f315-c300-45e2-b7c8-622368b0edd7,4b5e9fb7-3de5-4fec-add4-564e3205eca1,2017-02-28T09:51:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
f7af852a-654b-4224-b1ca-e9356c1495cb,41e97d24-dbd1-4c28-809f-be52a8a64216,2017-02-28T18:25:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
8441f090-8788-476c-a1e5-8f050537b868,d9bbf89f-c856-48b7-b67a-f8db2845a3d0,2017-02-28T08:44:00,a9128331-08d7-41a2-b615-21283eee21cf,500,30,530
956ce877-7efa-4424-b942-a8b9b38d3de6,06db0c92-823a-443c-b4a3-4348f1fef228,2017-02-28T17:33:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
18341b7d-d816-4080-a39e-ec8702c42291,5e162bf5-0b1e-49fd-af58-7c5cd5f8b1f4,2017-02-28T14:57:00,a9128331-08d7-41a2-b615-21283eee21cf,1800,108,1908
f8d8915e-e365-4ef3-aa40-29a04d9e8e8d,6c9d8f8b-d27f-419d-ad89-4a044de55737,2017-02-28T16:26:00,a9128331-08d7-41a2-b615-21283eee21cf,1700,102,1802
15b78a7c-3153-444b-bcea-7a439643571b,19131c2e-7d3a-42d7-b575-eb85b25dd14c,2017-03-01T19:43:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
9c9f0c00-1441-48eb-bcd3-a19d0043226b,8ee183a4-1139-4897-8d40-ef8254e38b12,2017-03-01T15:10:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
51ec2e8a-7d88-4b38-af36-7f27d5e92e36,bc14bcad-dd91-49cd-b417-9fe5f1a58955,2017-03-01T13:08:00,a9128331-08d7-41a2-b615-21283eee21cf,700,42,742
98ae264f-f639-41e9-92d8-bfa48a22b1f3,33a51363-1989-4967-93a1-b8e225b91e84,2017-03-01T07:58:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
93e5b393-202a-4cf9-a1ce-1d9bae4f4524,0dd68d2f-0701-4b4b-a099-3d13ad416a36,2017-03-01T13:09:00,a9128331-08d7-41a2-b615-21283eee21cf,1600,96,1696
0aeccbad-f7ed-4d0c-b6c7-b2d048c62edf,4fb3b92c-29cc-410f-a898-9784c4c48ac4,2017-03-01T11:04:00,a9128331-08d7-41a2-b615-21283eee21cf,1300,78,1378
bb010f42-cc02-42a5-9f6f-974a068fd724,2f8f7de0-4c62-4b87-8494-6a50d68052ad,2017-03-01T07:27:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
0eb9fc1f-9de4-4f18-8178-c0f5253cf6f7,5c760ba9-7603-4063-a713-52856b8912ff,2017-03-01T13:41:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
76f26ec4-0f43-40c9-86a9-7d3bb9feb09d,c616a2a2-5efc-4e22-9db1-50dfa4d331d1,2017-03-01T07:00:00,a9128331-08d7-41a2-b615-21283eee21cf,700,42,742
b24bccca-0080-495e-b382-7c798f4b6c06,21d62395-e0ab-495f-bb1f-dee68a4a9949,2017-03-01T18:57:00,a9128331-08d7-41a2-b615-21283eee21cf,700,42,742
b55aa99e-6058-4447-bbd2-0768fe608d27,eb6593b0-95ca-4ca5-9153-41f1f28ae221,2017-03-01T08:01:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
ce58a000-cb34-4822-a2a6-9531b4726b72,84786179-c5b9-4218-9915-4df552974dc9,2017-03-01T16:01:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
a9d4330d-ce5d-45db-abd7-48ae3895b93c,b515e78b-ff05-45fb-b035-8c6476c509b7,2017-03-01T10:35:00,a9128331-08d7-41a2-b615-21283eee21cf,1100,65,1165
11fd06fb-c1d1-4cab-985f-477a343cd597,1ad039c2-f9bf-4da6-b294-1fd1a37e7722,2017-03-01T07:47:00,a9128331-08d7-41a2-b615-21283eee21cf,700,42,742
37a539cd-36ba-4ff1-9c7c-f87a1c061ac6,aa410077-7868-4030-9a3b-7d0088645702,2017-03-01T08:15:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
317e4f8f-2aa2-4213-9d3a-cd40f69f7391,6ac030d2-f440-49ca-a535-a3071ba79dbe,2017-03-01T13:24:00,a9128331-08d7-41a2-b615-21283eee21cf,2100,126,2226
1fca5c68-7ae0-4b69-bcae-94a96b56c98f,93dfc61d-0407-42ea-b068-bc405189576b,2017-03-01T08:02:00,a9128331-08d7-41a2-b615-21283eee21cf,700,42,742
f4493860-1954-433d-a3aa-3551e26cf206,71e58a8c-4ad7-4389-a01d-f1a184412b7d,2017-03-01T12:50:00,a9128331-08d7-41a2-b615-21283eee21cf,500,30,530
e791bef7-abb1-4e02-acff-937bdc0e264a,bc29c1ea-80ce-4223-a0af-5f9b97c03158,2017-03-01T12:22:00,a9128331-08d7-41a2-b615-21283eee21cf,2000,120,2120
13cf5c59-94ca-4744-9393-bbcbb7680390,7263d533-33d2-4883-973b-3e0f82524929,2017-03-01T08:53:00,a9128331-08d7-41a2-b615-21283eee21cf,700,42,742
a9fd99dc-c1af-40e8-8945-7ef367d17062,2fd7827b-e195-4dab-85b2-b082e2c82848,2017-03-01T18:36:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
6349776c-729f-4777-8c7f-09fdb6d40be8,84b856b5-026b-481a-89c1-32f0842907e2,2017-03-01T13:46:00,a9128331-08d7-41a2-b615-21283eee21cf,0,0,0
9a5749a3-3859-43cc-a763-f2f428f3fb32,4e152d85-c663-461f-a5fa-c3d5c1bae98f,2017-03-01T08:49:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
e48129c9-9b5b-4f66-a536-b5d1dca00955,b03e0bda-5917-4cc6-9d3a-db6d9358a50f,2017-03-01T16:01:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
d589a34d-1321-4c52-8d71-452f69339a2b,f9ebdc77-64f5-45d5-b4a2-dbdcbefbd40b,2017-03-01T08:09:00,a9128331-08d7-41a2-b615-21283eee21cf,700,42,742
867e40ae-e76d-4d10-937b-fe51b6ae24e4,22934a7b-603e-47f4-91fe-f9c9201b1f0a,2017-03-01T19:21:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
a0b34d68-203d-45aa-9061-a0dc1bff679d,5f7b288d-cb7e-461c-bc3d-c07f96c42e96,2017-03-01T07:39:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
9dc57c17-b4be-47bf-8c89-c488636796a9,91b225e9-53d4-4611-b0ff-a99fc66eb315,2017-03-01T08:48:00,a9128331-08d7-41a2-b615-21283eee21cf,400,24,424
ca7ce62e-2b1e-4a8a-a8b4-d88a94a2a40f,dd8d8143-c9cf-4866-b984-3e701c4c3b16,2017-03-01T13:27:00,a9128331-08d7-41a2-b615-21283eee21cf,2600,156,2756
8c6a6da4-8083-4158-bdf5-823eae225a73,2b0dbbbb-bfb3-4617-bb7a-128faf67e369,2017-03-01T08:12:00,a9128331-08d7-41a2-b615-21283eee21cf,700,42,742
b4b336de-18c3-4107-a874-706d812ca02c,c1f9e6b0-9a5a-4aa6-91cf-7e734406b769,2017-03-01T07:38:00,a9128331-08d7-41a2-b615-21283eee21cf,400,24,424
892c05b5-fe0b-4127-b2e8-7cfcb0cbcb44,98042108-ef08-42f0-95b8-198d4dceb1af,2017-03-01T07:57:00,a9128331-08d7-41a2-b615-21283eee21cf,700,42,742
5da5fcd6-e197-4893-a9a7-bc8ddfcf0145,e4f21427-e4f9-4fa2-ab3c-8d758d488908,2017-03-01T12:25:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
e9420d2b-c26e-4936-b654-5156a4dd6cd2,982acc04-7140-4f66-b180-394913f2991b,2017-03-01T07:30:00,a9128331-08d7-41a2-b615-21283eee21cf,700,42,742
f37ff41c-5150-4319-983d-2386ee633f87,842e7b32-e0a8-4a56-a5b2-b3204190445e,2017-03-01T07:24:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
8d58b26f-449f-4929-b8c0-1dcb749aa77b,666caf4d-840e-496a-8dd9-6363aa661f8c,2017-03-01T08:44:00,a9128331-08d7-41a2-b615-21283eee21cf,2500,150,2650
6c4f935e-514a-40ba-a9ea-7b6cd2f28ecb,a9cae3f7-9add-44e3-a03c-c8315acf9228,2017-03-01T08:05:00,a9128331-08d7-41a2-b615-21283eee21cf,400,24,424
3b31d39a-cdf8-406a-94bf-ef1d5681ba65,0b92fd92-9200-47fe-9b57-9ada88fa5821,2017-03-01T13:19:00,a9128331-08d7-41a2-b615-21283eee21cf,4000,240,4240
dc66ecf1-6f6b-47e7-a8a8-17cf6d7828d7,cdcd2016-a73d-450e-ba64-3065dcc280e4,2017-03-01T08:16:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
cc70bede-9954-40d7-81b2-1b70afd0c6ec,deb58fb0-1a68-4ae5-a32b-a2a2d9b85bf1,2017-03-01T07:59:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
51fec4a9-279c-4fa3-961a-d402f6fb3b88,8588c45e-05b6-47e2-b745-0eabb70c471a,2017-03-01T17:52:00,a9128331-08d7-41a2-b615-21283eee21cf,700,42,742
a30b71e5-a4ee-4d2f-8ed3-15cca6eb5007,54835e31-4673-45f8-9d00-1756cba2d89e,2017-03-01T08:51:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
2e4ac72f-ae2a-4308-bf48-192da9abb9b4,eb11b17d-706e-409a-9528-64d56652f344,2017-03-01T12:14:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
177eab2a-8b14-48b9-a7e2-71cef302e505,989e07c2-2018-4ffa-9fa5-154d4649ba3a,2017-03-01T16:14:00,a9128331-08d7-41a2-b615-21283eee21cf,2100,126,2226
9c95ff6b-c672-46bc-b1a4-3f10429a5311,0df9f8e3-6ba6-4d88-9e85-f0a9a090b8a6,2017-03-01T07:48:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
c9e3c7d7-7802-49ba-8b05-7c016cc7fb8c,f2b7ca47-5056-4b9c-9d49-a9b82a21cc30,2017-03-01T08:10:00,a9128331-08d7-41a2-b615-21283eee21cf,700,42,742
6a2ba76b-d501-4a71-92b0-19567180f6b1,ef9bb238-718e-4c43-99e9-b6f5e8fd4264,2017-03-01T11:27:00,a9128331-08d7-41a2-b615-21283eee21cf,2400,144,2544
818ddf1b-5f9e-4a56-b4fc-95be4fdb8666,835c5281-694f-40d5-be2c-5e8a4b592592,2017-03-01T07:38:00,a9128331-08d7-41a2-b615-21283eee21cf,700,42,742
70874ef0-4bdd-4310-8d47-63375aa2f50f,193a32ee-8711-4820-8547-b3c4122d238b,2017-03-01T11:19:00,a9128331-08d7-41a2-b615-21283eee21cf,400,24,424
2b029f60-b0b1-4b64-b358-6d88dfd92f5e,6f4902f7-6f3e-4ceb-ae24-c987ae028663,2017-03-01T08:01:00,a9128331-08d7-41a2-b615-21283eee21cf,700,42,742
5c02d9a5-ea12-4520-9ad5-843318560942,bc94ad77-6703-48d9-85d9-7908e7cd45a2,2017-03-01T11:17:00,a9128331-08d7-41a2-b615-21283eee21cf,1100,65,1165
19d4938c-aac3-4051-91c3-50202ac019a5,514e7c0d-886b-4233-a9f4-71bb3cd8b42b,2017-03-01T07:24:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
ae6058ad-d819-4667-8eed-7c2cec54f6fc,bb8b6d19-17de-4970-8e23-f60238857d7e,2017-03-01T08:50:00,a9128331-08d7-41a2-b615-21283eee21cf,1100,65,1165
e2893685-2fa4-4c88-85e7-2a52e042f454,98489922-6aac-4e73-8fb9-41ea4a6705fc,2017-03-01T07:43:00,a9128331-08d7-41a2-b615-21283eee21cf,400,24,424
644f4206-3e25-4b69-b095-b34ddd35468e,e2ba2be1-c78b-4f87-8ef5-b3ec7d19d113,2017-03-01T08:12:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
23f0c7db-1724-4e5f-bcf1-ed8b328156bc,e1d8db6f-d5ae-45fa-9f39-e3895d7534e3,2017-03-01T14:33:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
602c7abd-ba0c-407d-81e8-9a1d8e9c5512,56ad53dc-bff1-438a-8ac3-e2633e875202,2017-03-01T08:16:00,a9128331-08d7-41a2-b615-21283eee21cf,600,36,636
8a472c34-bac5-4a06-9462-5049e97757a0,91de27a5-ebaa-4069-8072-e18a6c5b81dd,2017-03-01T19:31:00,a9128331-08d7-41a2-b615-21283eee21cf,2100,126,2226
0e9df0b9-c690-4763-bba2-fa22478c3dc0,d3d62e16-4ca0-4d5b-9ae8-4c4d6eaf41b2,2017-03-01T14:29:00,a9128331-08d7-41a2-b615-21283eee21cf,2700,162,2862
51328b26-a54f-4ee4-b020-890e60524fb2,41ae501a-5442-4b3c-b856-bc7db26bf3c4,2017-03-01T08:40:00,a9128331-08d7-41a2-b615-21283eee21cf,700,42,742
ec81a4d1-48a9-4651-884f-c134695e907b,13ee1b8e-a3d3-45dc-855b-53ec17caaf93,2017-03-01T14:16:00,a9128331-08d7-41a2-b615-21283eee21cf,1900,113,2013
f61805a4-329d-4c64-8463-7baa6a203222,99facd33-7b11-4955-aa0d-ccd11800beb0,2017-03-01T08:43:00,a9128331-08d7-41a2-b615-21283eee21cf,4100,246,4346
d797e97d-2bdf-4716-99ff-db0c6c7ed3be,158c98c7-470b-44f4-b684-d12e480a993f,2017-03-01T08:55:00,a9128331-08d7-41a2-b615-21283eee21cf,2600,156,2756
830dfe0c-3502-41be-87b1-695a8d62def0,cd82f240-cc9e-4002-b904-65ea714d1701,2017-03-01T07:53:00,a9128331-08d7-41a2-b615-21283eee21cf,400,24,424
302114b4-1a19-4b17-9373-97d7ee77b79a,05b08595-9795-4c66-ac62-541e690bfacf,2017-03-01T08:41:00,a9128331-08d7-41a2-b615-21283eee21cf,500,30,530
d15f036c-905f-4530-9e54-78aae7cb3e35,eedbd74b-00e4-4201-8021-316c16846a24,2017-03-01T15:26:00,a9128331-08d7-41a2-b615-21283eee21cf,2000,120,2120
255c3d0e-1cb7-4fbe-a54f-d66f74a6250e,d2d00ae1-d1b0-46e2-930b-bfaf26cc44ca,2017-03-01T13:09:00,a9128331-08d7-41a2-b615-21283eee21cf,1300,78,1378
